file,title,bytes,text_chars,n_imgs_total,n_imgs_content,content_imgs
rebuild-auto-plot.htm,Rebuild Auto Plot,6973,358,8,0,
rebuildsensorplot.htm,Rebuild Sensor Plot,7246,385,8,0,
recalculateplotlimits.htm,Recalculate Plot Limits,8161,1051,9,1,_plclip00221.png
references_and_appencices.htm,References and Appencices,56174,11723,12,1,ppfg_108.png
resistivity_to_pressure.htm,Resistivity to Pressure,43939,18824,35,21,ppfg_053.png;ppfg_054.png;ppfg_055.png;ppfg_056.png;ppfg_057.png;ppfg_058.png;ppfg_060.png;ppfg_059.png;ppfg_061.png;ppfg_062.png;ppfg_063.png;ppfg_061.png;ppfg_064.png;ppfg_065.png;ppfg_066.png;ppfg_069.png;ppfg_067.png;ppfg_068.png;ppfg_070.png;ppfg_071.png;ppfg_072.png
restorebackupcurves.htm,Restore Backup Curves,7424,826,9,1,_plclip00174.png
rock-properties.htm,Rock Properties,7324,702,8,0,
rock_mechanics.htm,Multi-Well Geomechanics,28228,7325,14,6,rmnew_clip0013.png;rmnew_clip0014.png;rmnew_clip0001.png;rmnew_clip0015.png;rmnew_clip0016_zoom75.png;rmnew_clip0017_zoom85.png
rock_strength.htm,Isotropic Elastic and Strength,174065,52369,103,83,rmnew_clip0018.png;rmnew_clip0019_zoom82.png;rmnew_clip0020_zoom67.png;rmnew_clip0021_zoom68.png;rmnew_clip0022.png;rmnew_clip0023_zoom92.png;rmnew_clip0024.png;rmnew_clip0025.png;rmnew_clip0026.png;rmnew_clip0027_zoom68.png;rmnew_clip0028_zoom68.png;rmnew_clip0029.png;rmnew_clip0030.png;rmnew_clip0031.png;rmnew_clip0032.png;rmnew_clip0033.png;rmnew_clip0034.png;rmnew_clip0035.png;rmnew_clip0036_zoom92.png;rmnew_clip0037.png;rmnew_clip0038_zoom70.png;rmnew_clip0039_zoom70.png;rmnew_clip0040_zoom70.png;rmnew_clip0041_zoom70.png;rmnew_clip0042_zoom70.png;rmnew_clip0043_zoom70.png;rmnew_clip0044_zoom70.png;rmnew_clip0045.png;rmnew_clip0046.png;rmnew_clip0047.png;rmnew_clip0048.png;rmnew_clip0049.png;rmnew_clip0050.png;rmnew_clip0051.png;rmnew_clip0052.png;rmnew_clip0053.png;rmnew_clip0054.png;rmnew_clip0055.png;rmnew_clip0056.png;rmnew_clip0057.png;rmnew_clip0058.png;rmnew_clip0059.png;rmnew_clip0060.png;rmnew_clip0061.png;rmnew_clip0062.png;rmnew_clip0063.png;rmnew_clip0064.png;rmnew_clip0065.png;rmnew_clip0066.png;rmnew_clip0176.png;rmnew_clip0067.png;rmnew_clip0068.png;rmnew_clip0069.png;rmnew_clip0070.png;rmnew_clip0071.png;rmnew_clip0072.png;rmnew_clip0073.png;rmnew_clip0074.png;rmnew_clip0075.png;rmnew_clip0076.png;rmnew_clip0169.png;rmnew_clip0170.png;rmnew_clip0077.png;rmnew_clip0171.png;rmnew_clip0172.png;rmnew_clip0078.png;rmnew_clip0079.png;rmnew_clip0080.png;rmnew_clip0081.png;rmnew_clip0082.png;rmnew_clip0173.png;rmnew_clip0083.png;rmnew_clip0084.png;rmnew_clip0085.png;rmnew_clip0086.png;rmnew_clip0174.png;rmnew_clip0175.png;rmnew_clip0087.png;rmnew_clip0088_zoom50.png;rmnew_clip0089_zoom55.png;rmnew_clip0090_zoom54.png;rmnew_clip0091_zoom54.png;rmnew_clip0092_zoom54.png
rock_strength_anisotropy.htm,Rock Strength Anisotropy,20337,5590,14,6,rmnew_clip0191.png;rmnew_clip0192.png;rmnew_clip0193.png;rmnew_clip0194.png;rmnew_clip0195.png;rmnew_clip0196.png
rock_stress.htm,Horizontal Stress,102744,30209,45,28,rmnew_clip0018.png;rmnew_clip0019_zoom82.png;rmnew_clip0093_zoom62.png;rmnew_clip0094_zoom62.png;rmnew_clip0095.png;rmnew_clip0096_zoom80.png;rmnew_clip0097_zoom83.png;rmnew_clip0098.png;rmnew_clip0099.png;rmnew_clip0100.png;rmnew_clip0101.png;rmnew_clip0102.png;rmnew_clip0103.png;rmnew_clip0104.png;rmnew_clip0105.png;rmnew_clip0106.png;rmnew_clip0107_zoom85.png;rmnew_clip0108_zoom87.png;rmnew_clip0109.png;rmnew_clip0110_zoom76.png;rmnew_clip0111_zoom60.png;rmnew_clip0165.png;rmnew_clip0166.png;rmnew_clip0167.png;rmnew_clip0168.png;rmnew_clip0112_zoom94.png;rmnew_clip0113_zoom55.png;rmnew_clip0114_zoom51.png
rockphysics.htm,Geophysics,11924,2735,8,0,
rose-plots.htm,Rose Plots,28100,4231,22,9,_crpclip0009.png;_crpclip0001.png;_crpclip0002.png;_crpclip0003.png;_crpclip0004.png;_crpclip0005.png;_crpclip0006.png;_crpclip0007.png;_crpclip0008.png
running-user-apps.htm,Running User Apps,9614,1198,11,3,_upclip0091.png;_upclip0092.png;_upclip0093.png
rwfromsp.htm,RW from SP,11289,1575,9,1,_ccclip1799.png
sand_silt_malay_model.htm,Sand/Silt Malay Model,123460,22280,69,26,_ssmclip0046.png;_ssmclip0047.png;_ssmclip0048_zoom76.png;_ssmclip0069.png;_ssmclip0049_zoom70.png;_ssmclip0050_zoom70.png;_ssmclip0051_zoom70.png;_ssmclip0052_zoom70.png;_ssmclip0053_zoom70.png;_ssmclip0054_zoom70.png;_ssmclip0055.png;_ssmclip0070.png;_ssmclip0056.png;_ssmclip0057.png;_ssmclip0058.png;_ssmclip0059.png;_ssmclip0060_zoom20.png;_ssmclip0061.png;_ssmclip0062.png;_ssmclip0063.png;_ssmclip0064.png;_ssmclip0065.png;_ssmclip0066.png;_ssmclip0071.png;_ssmclip0067.png;_ssmclip0068.png
sandpit3d.htm,SandPit 3D,14939,5637,8,0,
sandpit_3d_settings.htm,SandPit 3D Settings,11878,2368,12,2,_geoclip00078.png;_geoclip00079.png
saturation_height_modelling.htm,Saturation Height Modeling (Capiliary Pressure),15495,3772,8,0,
saturation_versus_height_curve.htm,Saturation Versus Height Curves,62215,20039,29,16,_shmclip0058_zoom50.png;_shmclip0059.png;_shmclip0060.png;_shmclip0185.png;_shmclip0103.png;_shmclip0104.png;_shmclip0126_zoom80.png;_shmclip0127_zoom82.png;_shmclip0061.png;_shmclip0158.png;_shmclip0062.png;_shmclip0063.png;_shmclip0064.png;_shmclip0065.png;_shmclip0066.png;_shmclip0067.png
saveparametersets.htm,Save Parameter Set to File,16054,3465,10,2,_psclip00013.png;_psclip00011.png
selectiveinflowperformance.htm,Selective Inflow Performance (SIP),28813,11469,20,12,_plclip00145.png;_plclip00146.png;_plclip00147.png;_plclip00148.png;_plclip00149.png;_plclip00150.png;_plclip00151.png;_plclip00152.png;_plclip00153.png;_plclip00154.png;_plclip00155.png;_plclip00156.png
sensorblockdepthshift.htm,Sensor Block Depth Shift,10047,1382,12,4,_plclip00167.png;_plclip00168.png;_plclip00169.png;_plclip00170.png
sensorplot.htm,Sensor Plot,7986,600,10,2,_plclip00044.png;_plclip00205.png
shearsonic.htm,Shear Sonic QC / Create,23601,5186,18,7,_rpclip0003.png;_rpclip0004.png;embim507.png;_rpclip0005.png;embim508.png;_rpclip0006.png;_rpclip0007.png
sigma.htm,Sigma Analysis,94350,22351,71,34,_chclip0001.png;_chclip0020.png;_chclip0018.png;_chclip0021.png;embim196.png;embim197.png;embim198.png;embim199.png;_chclip0002.png;_chclip0003.png;_chclip0004.png;_chclip0005.png;_chclip0006.png;_chclip0007.png;_chclip0025.png;_chclip0008.png;_chclip0009.png;_chclip0010.png;_chclip0011.png;_chclip0012.png;_chclip0026.png;_chclip0024.png;_chclip0022.png;_chclip0027.png;_chclip0017.png;_chclip0023.png;embim200.png;embim201.png;embim202.png;embim203.png;embim204.png;embim205.png;embim206.png;embim207.png
som.htm,Self-Organising Maps,112791,42374,70,47,somclip0030_zoom50.png;somclip0031.png;somclip0026.png;somclip0032.png;somclip0027.png;somclip0025.png;somclip0016.png;somclip0017.png;somclip0033.png;somclip0018.png;somclip0019.png;somclip0034_zoom78.png;somclip0035.png;somclip0020.png;somclip0021_zoom25.png;somclip0036.png;somclip0037_zoom77.png;somclip0038_zoom77.png;somclip0022_zoom90.png;somclip0028.png;somclip0039.png;somclip0040.png;somclip0041.png;somclip0029.png;somclip0042.png;somclip0043.png;somclip0044_zoom50.png;somclip0045_zoom81.png;somclip0001.png;somclip0002.png;somclip0003.png;somclip0004.png;somclip0005.png;somclip0006.png;somclip0015.png;somclip0007.png;somclip0008.png;somclip0009.png;somclip0023.png;somclip0024.png;somclip0037_zoom68.png;somclip0046_zoom42.png;somclip0047.png;somclip0011.png;somclip0012.png;somclip0013.png;somclip0029.png
specialinterpretation.htm,Advanced Interpretation,14102,2900,9,1,clip0001.png
specify_rock_mechanics_options.htm,Options,11815,2381,10,2,_geoclip00077.png;_geoclip00156.png
spinnercalibrationapparentvelocity.htm,Spinner Calibration and Apparent Velocity,44895,18738,22,14,_plclip00081.png;_plclip00082.png;_plclip00087.png;_plclip00088.png;_plclip00089.png;_plclip00090.png;_plclip00091.png;_plclip00092.png;_plclip00093.png;_plclip00094.png;_plclip00095.png;_plclip00096.png;_plclip00097.png;_plclip00098.png
spinnerthresholds.htm,PLWin,7625,1034,8,0,
standalone_contingency_table.htm,Standalone Contingency Table,19871,4752,22,11,_sctclip0001.png;_sctclip0002.png;_sctclip0003.png;_sctclip0004.png;_sctclip0005.png;_sctclip0006.png;_sctclip0007.png;_sctclip0008.png;_sctclip0009.png;_sctclip0010.png;_sctclip0011.png
star_plots.htm,Star Plots,23303,6785,25,14,_spclip0001.png;_spclip0002.png;_spclip0003.png;_spclip0004.png;_spclip0005.png;_spclip0006.png;_spclip0007.png;_spclip0008.png;_spclip0009.png;_spclip0010.png;_spclip0011.png;_spclip0012.png;_spclip0013.png;_spclip0014.png
statisticalcurveprediction.htm,Fuzzy Logic Curve Prediction,64595,20063,39,24,_flclip0001_zoom50.png;_flclip0016.png;_flclip0003.png;_flclip0005.png;_flclip0004.png;_flclip0006.png;_flclip0007.png;_flclip0007.png;_flclip0008.png;_flclip0009.png;_flclip0010.png;embim627.png;_flclip0013.png;_flclip0014.png;_flclip0015.png;embim628.png;embim629.png;embim630.png;embim631.png;embim632.png;embim633.png;embim634.png;_flclip0011.png;_flclip0012.png
stress.htm,Stress,9697,2055,8,0,
stretchdepthshift.htm,Stretch Depth Shift,8867,1603,9,1,_plclip00166.png
swequationsandmethodology.htm,Porosity and Sw Equations and Methodology,228785,46463,235,144,embim38.png;embim39.png;embim40.png;embim41.png;embim42.png;_pawsclip0110.png;_pawsclip0111.png;_pawsclip0112.png;_pawsclip0113.png;embim43.png;embim44.png;embim45.png;embim46.png;embim47.png;embim48.png;embim49.png;embim50.png;embim51.png;_pawsclip0070.png;_pawsclip0071.png;embim52.png;embim53.png;_pawsclip0143_zoom80.png;embim54.png;embim55.png;embim56.png;embim57.png;embim58.png;embim59.png;embim60.png;embim61.png;embim62.png;embim63.png;embim64.png;embim65.png;embim66.png;embim67.png;embim68.png;_pawsclip0072.png;_pawsclip0114.png;_pawsclip0115.png;embim69.png;embim70.png;embim71.png;embim72.png;_pawsclip0134.png;_pawsclip0135.png;_pawsclip0136.png;_pawsclip0137.png;_pawsclip0138.png;_pawsclip0149.png;embim73.png;embim74.png;embim75.png;embim76.png;embim77.png;embim78.png;embim79.png;embim80.png;embim81.png;embim82.png;embim83.png;embim84.png;embim85.png;embim86.png;embim87.png;embim88.png;embim89.png;embim90.png;embim91.png;embim92.png;embim93.png;embim94.png;embim95.png;embim96.png;embim97.png;embim98.png;embim99.png;embim100.png;embim101.png;embim102.png;embim103.png;embim104.png;embim105.png;embim106.png;embim107.png;embim108.png;embim109.png;embim110.png;embim111.png;embim112.png;embim113.png;embim114.png;embim115.png;embim116.png;embim117.png;embim118.png;embim119.png;_pawsclip0116.png;_pawsclip0148.png;embim120.png;embim121.png;embim122.png;embim123.png;embim124.png;embim125.png;embim126.png;embim127.png;embim128.png;embim129.png;embim130.png;embim131.png;embim132.png;embim133.png;embim134.png;embim135.png;embim136.png;_pawsclip0119.png;_pawsclip0120.png;embim137.png;embim138.png;embim139.png;embim140.png;embim141.png;embim142.png;embim143.png;embim144.png;embim145.png;_pawsclip0150.png;embim146.png;embim147.png;embim148.png;embim149.png;embim150.png;embim151.png;embim152.png;embim153.png;embim154.png;embim155.png;embim156.png;embim157.png;embim158.png;_pawsclip0018.png;_pawsclip0142_zoom75.png
swparameters.htm,Porosity and Sw Parameters,215804,60873,74,39,_pawsclip0077.png;_pawsclip0078.png;_pawsclip0040.png;_pawsclip0041.png;_pawsclip0042.png;_pawsclip0044.png;_pawsclip0045.png;_pawsclip0046.png;_pawsclip0047.png;_pawsclip0048.png;_pawsclip0049.png;_pawsclip0050.png;_pawsclip0051.png;_pawsclip0052.png;_pawsclip0053.png;_pawsclip0054.png;_pawsclip0055.png;_pawsclip0141.png;_pawsclip0021.png;_pawsclip0103.png;_pawsclip0104.png;_pawsclip0105.png;_pawsclip0106.png;_pawsclip0107.png;_pawsclip0108.png;_pawsclip0109.png;_pawsclip0059.png;_pawsclip0060.png;_pawsclip0061.png;_pawsclip0132.png;_pawsclip0133.png;_pawsclip0101.png;_pawsclip0063.png;_pawsclip0064.png;_pawsclip0102.png;_pawsclip0066.png;_pawsclip0067.png;_pawsclip0068.png;_pawsclip0069.png
swplot.htm,Porosity and Sw Interactive Plot,83118,21417,52,27,_pawsclip0026.png;_pawsclip0151.png;_pawsclip0146.png;_pawsclip0027.png;_pawsclip0028.png;_pawsclip0144.png;_pawsclip0145.png;_pawsclip0073.png;_pawsclip0074.png;_pawsclip0147.png;_pawsclip0080.png;_pawsclip0093.png;_pawsclip0094.png;_pawsclip0152.png;_pawsclip0036.png;_pawsclip0037.png;_pawsclip0038.png;_pawsclip0013.png;_pawsclip0014.png;_pawsclip0015.png;_pawsclip0039.png;_pawsclip0091.png;_pawsclip0095.png;_pawsclip0096.png;_pawsclip0097.png;_pawsclip0098.png;_pawsclip0099.png
synthetic_seismorgram.htm,Synthetic Seismogram,199678,48909,106,53,_rpclip0153.png;_rpclip0157.png;_rpclip0158.png;_rpclip0126.png;_rpclip0117.png;_rpclip0118.png;_rpclip0119.png;_rpclip0121.png;_rpclip0122.png;_rpclip0124.png;_rpclip0123.png;_rpclip0158.png;_rpclip0126.png;_rpclip0117.png;_rpclip0127.png;_rpclip0128.png;_rpclip0138.png;_rpclip0139.png;_rpclip0140.png;_rpclip0129.png;_rpclip0143.png;_rpclip0144.png;_rpclip0130.png;_rpclip0132.png;_rpclip0131.png;_rpclip0154.png;_rpclip0156.png;_rpclip0134.png;_rpclip0158.png;_rpclip0157.png;_rpclip0135.png;_rpclip0136.png;_rpclip0137.png;_rpclip0150.png;_rpclip0151.png;_rpclip0145.png;_rpclip0146.png;_rpclip0147.png;_rpclip0148.png;_rpclip0149.png;embim616.png;_rpclip0150.png;embim617.png;embim618.png;embim619.png;embim620.png;embim621.png;_rpclip0152.png;embim622.png;embim623.png;embim624.png;embim625.png;embim626.png
temperaturegradient.htm,Calculate Temperature Gradient,11535,1847,9,1,_ccclip0199.png
terminal-events.htm,Terminal Events,6186,124,8,0,
ternary.htm,Ternary Plots,51589,12174,58,42,_tern001.png;_tern010.png;_tern011.png;_tern012.png;_tern013.png;_tern014.png;_tern015.png;_tern016.png;_tern017.png;_tern027.png;_tern019.png;_tern020.png;_tern021.png;_tern022.png;_tern018.png;_tern048.png;_tern027.png;_tern029_zoom60.png;_tern030.png;_tern031.png;_tern032.png;_tern033.png;_tern024.png;_tern025.png;_tern026.png;_tern028.png;_tern021.png;_tern035.png;_tern009.png;_tern020.png;_tern036.png;_tern037.png;_tern038.png;_tern039.png;_tern040.png;_tern041.png;_tern042.png;_tern043.png;_tern044.png;_tern045.png;_tern046.png;_tern047_zoom75.png
textcurves.htm,Text Curves,27288,7095,30,19,_txcclip0001.png;_txcclip0021.png;_txcclip0002.png;_txcclip0004.png;_txcclip0005.png;_txcclip0006.png;_txcclip0007.png;_txcclip0008.png;_txcclip0009.png;_txcclip0010.png;_txcclip0011.png;_txcclip0012.png;_txcclip0014.png;_txcclip0015.png;_txcclip0016.png;_txcclip0017.png;_txcclip0018.png;_txcclip0019.png;_txcclip0020.png
textural_facies_analysis.htm,Textural Facies Analysis,30767,10616,17,6,_tfclip0006_zoom50.png;_tfclip0001.png;_tfclip0002.png;_tfclip0007.png;_tfclip0003.png;_tfclip0008.png
third_party_software_licenses.htm,Third Party Software Licenses,6550,365,8,0,
time-based_pl_station_data_-_a.htm,Time-Based PL Station Data - ASCII Format,11206,3533,10,2,_plclip00295.png;_plclip00296.png
time-based_pl_station_data_-_l.htm,Time-Based PL Station Data - LAS Format,13387,4675,14,6,_plclip00289.png;_plclip00290.png;_plclip00291.png;_plclip00292.png;_plclip00293.png;_plclip00294.png
toolbox.htm,Toolbox,43726,17553,27,19,ic2021.png;hmfile_hash_d86e8da1.png;ic2021.png;hmfile_hash_03b88526.png;hmfile_hash_cff7a6c4.png;ic2021.png;hmfile_hash_f64593f7.png;hmfile_hash_8c2f5cd7.png;ic2021.png;hmfile_hash_3c7765bf.png;ic2021.png;hmfile_hash_6cae86af.png;ic2021.png;hmfile_hash_c4d85f2e.png;ic2021.png;hmfile_hash_496d2108.png;hmfile_hash_8946ccab.png;ic2021.png;hmfile_hash_d1ce0223.png
tools.htm,Tools,131070,38494,59,34,_tclip0012.png;_tclip0013.png;_tclip0014.png;_tclip0015.png;_tclip0016.png;_tclip0017.png;_tclip0018.png;_tclip0019.png;_tclip0020.png;_tclip0021.png;_tclip0022.png;_tclip0023.png;_tclip0148.png;_tclip0024.png;_tclip0025.png;_tclip0026.png;_tclip0083.png;_tclip0082.png;_tclip0086.png;_tclip0058.png;_tclip0087.png;_tclip0098.png;_tclip0088.png;_tclip0089.png;_tclip0090.png;_tclip0091.png;_tclip0059.png;_tclip0099.png;_tclip0143.png;_tclip0144.png;_tclip0145.png;_tclip0146.png;_tclip0147.png;_tclip0060.png
total_organic_carbon_content.htm,Total Organic Carbon Content,65913,12895,24,6,_intclip0045_zoom50.png;_intclip0040.png;_intclip0041.png;_intclip0042.png;_intclip0043.png;_intclip0044.png
transformcurveunits.htm,Transform Curve Units,8330,1035,9,1,_plclip00172.png
trueverticalstratigraphic.htm,True Vertical / Stratigraphic Thickness,33195,5709,17,4,_ccclip1793.png;_ccclip0203.png;_ccclip0204.png;_ccclip1794.png
tvdcalculations.htm,True Vertical Depth Calculations,63755,14327,23,9,_ccclip0201.png;_ccclip0110.png;_ccclip1109.png;_ccclip1111.png;_ccclip1791.png;_ccclip1112.png;_ccclip1752.png;_ccclip1752a.png;_ccclip1108.png
ucr.htm,Unconventional Reservoirs,399970,87559,153,128,_ucrclip0001.png;_ucrclip0002.png;_ucrclip0003.png;_ucrclip0200.png;_ucrclip0201.png;_ucrclip0004.png;_ucrclip0005.png;_ucrclip0006.png;_ucrclip0007.png;_ucrclip0008.png;_ucrclip0009.png;_ucrclip0010.png;_ucrclip0011.png;equation1_zoom75.png;equation2_zoom75.png;equation3_zoom75.png;equation4_zoom75.png;equation5_zoom75.png;equation6_zoom75.png;equation7_zoom75.png;_ucrclip0015.png;_ucrclip0202.png;_ucrclip0016.png;_ucrclip0017.png;_ucrclip0018.png;_ucrclip0019.png;_ucrclip0020.png;_ucrclip0021.png;equation8_zoom75.png;equation9_zoom75.png;_ucrclip0023.png;_ucrclip0024.png;_ucrclip0025.png;_ucrclip0026.png;_ucrclip0027.png;_ucrclip0028.png;_ucrclip0029.png;_ucrclip0030.png;equation10_zoom75.png;equation11_zoom75.png;_ucrclip0031.png;_ucrclip0032.png;_ucrclip0033.png;_ucrclip0034.png;_ucrclip0035.png;_ucrclip0036.png;_ucrclip0037.png;_ucrclip0038.png;equation12_zoom75.png;equation13_zoom75.png;equation14_zoom75.png;_ucrclip0041.png;_ucrclip0042.png;_ucrclip0043.png;_ucrclip0044.png;_ucrclip0045.png;_ucrclip0046.png;_ucrclip0047.png;_ucrclip0048.png;_ucrclip0049.png;_ucrclip0050.png;equation15_zoom75.png;equation16_zoom75.png;equation17_zoom75.png;equation18_zoom75.png;equation19_zoom75.png;equation20_zoom75.png;equation21_zoom75.png;equation22_zoom75.png;equation23_zoom75.png;equation24_zoom75.png;equation25_zoom75.png;equation26_zoom75.png;equation27_zoom75.png;equation28_zoom75.png;equation29_zoom75.png;equation30_zoom75.png;equation31_zoom75.png;equation32_zoom75.png;embim208.png;embim209.png;equation33_zoom75.png;embim210.png;embim211.png;embim212.png;embim213.png;embim214.png;embim215.png;equation34_zoom75.png;equation35_zoom75.png;embim216.png;equation36_zoom75.png;equation37_zoom75.png;_ucrclip0051.png;_ucrclip0052.png;_ucrclip0053.png;_ucrclip0054.png;_ucrclip0055.png;_ucrclip0056.png;_ucrclip0057.png;equation38_zoom75.png;equation39_zoom75.png;equation40_zoom75.png;equation41_zoom75.png;equation42_zoom75.png;equation43_zoom75.png;_ucrclip0058.png;_ucrclip0059.png;_ucrclip0060.png;_ucrclip0061.png;_ucrclip0062.png;_ucrclip0063.png;_ucrclip0064.png;_ucrclip0065.png;_ucrclip0066.png;_ucrclip0067.png;_ucrclip0068.png;_ucrclip0069.png;_ucrclip0070.png;_ucrclip0072.png;_ucrclip0071.png;_ucrclip0073.png;_ucrclip0075.png;_ucrclip0074.png;_ucrclip0076.png;_ucrclip0078.png;_ucrclip0077.png;_ucrclip0079.png
user-app-properties.htm,User App Properties,79691,22323,35,18,_upclip0056.png;_upclip0046.png;_upclip0057.png;_upclip0048.png;_upclip0049.png;_upclip0050.png;_upclip0051.png;_upclip0052.png;_upclip0053.png;_upclip0068.png;_upclip0054.png;clip0322_zoom80.png;_upclip0061.png;_upclip0067.png;_upclip0087.png;_upclip0088.png;_upclip0089.png;_upclip0090.png
user-definedformula.htm,User Formula,57797,11205,25,11,_ccclip0194.png;_ccclip1795.png;_ccclip1796.png;_ccclip1807.png;_ccclip0195.png;_ccclip1518.png;_ccclip1801.png;_ccclip0503.png;_ccclip0504.png;_ccclip0505.png;_ccclip1631.png
user_set_up.htm,Preferences,21341,6036,19,11,_plclip00134.png;_plclip00135.png;_plclip00136.png;_plclip00137.png;_plclip00138.png;_plclip00139.png;_plclip00140.png;_plclip00141.png;_plclip00142.png;_plclip00143.png;_plclip00144.png
userapps.htm,Apps,8563,936,8,0,
using_the_license_server_manag.htm,LiMBR License Server Manager,39641,8868,34,17,lrlclip0001.png;lrlclip0002.png;lrlclip0003.png;lrlclip0004.png;lrlclip0005.png;lrlclip0016.png;lrlclip0006.png;lrlclip0007.png;lrlclip0008.png;lrlclip0009.png;lrlclip0017.png;lrlclip0010.png;lrlclip0011.png;lrlclip0012.png;lrlclip0014.png;lrlclip0013.png;lrlclip0015.png
utilities_modules.htm,Utilities Modules,102291,37323,38,20,ppfg_003.png;ppfg_012.png;ppfg_013.png;ppfg_014.png;ppfg_015.png;ppfg_109.png;ppfg_110.png;ppfg_009.png;ppfg_010.png;ppfg_011.png;ppfg_111.png;ppfg_006.png;ppfg_112.png;ppfg_008.png;ppfg_007.png;ppfg_016.png;ppfg_017.png;ppfg_018.png;ppfg_004.png;ppfg_005.png
velocity_for_array_tools.htm,Velocity for Array Tools,38720,16044,22,9,_plclip00328.png;_plclip00329.png;_plclip00330.png;_plclip00331.png;_plclip00332.png;_plclip00333.png;_plclip00334.png;_plclip00337.png;_plclip00335.png
velocity_images.htm,Velocity Images,13785,4813,10,2,_plclip00315.png;_plclip00316.png
vertical_stress.htm,Vertical Stress,17711,4357,16,8,denew_clip0010.png;denew_clip0011.png;denew_clip0012.png;denew_clip0013.png;denew_clip0014.png;denew_clip0015.png;denew_clip0016.png;denew_clip0017.png
welcometointeractivepetrophysics.htm,Welcome to Interactive Petrophysics,8040,141,9,1,hmfile_hash_5f73c0c6.png
well-queries.htm,Well Queries,42605,14432,42,34,hmfile_hash_603fa0bf.png;ic2021.png;ic2021.png;ic2021.png;hmfile_hash_603fa0bf.png;ic2021.png;hmfile_hash_1dd8d6d0.png;hmfile_hash_d5710924.png;ic2021.png;hmfile_hash_313b03a8.png;hmfile_hash_f3639d7d.png;ic2021.png;hmfile_hash_aa278c0b.png;ic2021.png;hmfile_hash_99ca843b.png;ic2021.png;hmfile_hash_8ec2b684.png;ic2021.png;hmfile_hash_cce88c39.png;hmfile_hash_41a0e4dd.png;ic2021.png;hmfile_hash_4a3befc2.png;ic2021.png;hmfile_hash_499c7d67.png;ic2021.png;hmfile_hash_24f3e6b3.png;hmfile_hash_297da483.png;ic2021.png;ic2021.png;hmfile_hash_ef4c5a38.png;ic2021.png;hmfile_hash_15932301.png;ic2021.png;hmfile_hash_741a20fb.png
well_diagram_cross_section.htm,Well Diagram Cross Section,42865,9140,24,8,_wdmclip0011.png;_wdmclip0010.png;_wdmclip0012.png;_wdmclip0013.png;_wdmclip0014.png;_wdmclip0015.png;_wdmclip0027.png;_wdmclip0016.png
well_diagram_manager.htm,Well Diagram Manager,66434,15652,46,22,_wdmclip0001.png;_wdmclip0002.png;_wdmclip0003.png;_wdmclip0004.png;_wdmclip0005.png;_wdmclip0006.png;_wdmclip0028.png;_wdmclip0029.png;_wdmclip0007.png;_wdmclip0008.png;_wdmclip0009.png;_wdmclip0017.png;_wdmclip0010.png;_wdmclip0018.png;_wdmclip0019_zoom71.png;_wdmclip0020.png;_wdmclip0021.png;_wdmclip0022.png;_wdmclip0025.png;_wdmclip0023.png;_wdmclip0024.png;_wdmclip0026.png
well_multi-user-access-guide.htm,Multi-User Access Guide,38944,6100,27,9,_dsclip0017.png;_dsclip0014.png;_dsclip0018.png;_dsclip0015.png;_dsclip0022.png;_dsclip0016_zoom83.png;_dsclip0019.png;_dsclip0020.png;_dsclip0021.png
wellbore_stability.htm,Wellbore Stability,165261,50672,75,58,rmnew_clip0018.png;rmnew_clip0019_zoom86.png;rmnew_clip0115_zoom70.png;rmnew_clip0021_zoom70.png;rmnew_clip0116.png;rmnew_clip0117_zoom82.png;rmnew_clip0118_zoom79.png;rmnew_clip0098.png;rmnew_clip0119.png;rmnew_clip0120.png;rmnew_clip0121.png;rmnew_clip0122.png;rmnew_clip0123.png;rmnew_clip0124.png;rmnew_clip0125.png;rmnew_clip0126.png;rmnew_clip0127.png;rmnew_clip0128.png;rmnew_clip0129_zoom93.png;rmnew_clip0130.png;rmnew_clip0131.png;rmnew_clip0132_zoom63.png;rmnew_clip0133_zoom63.png;rmnew_clip0134_zoom63.png;rmnew_clip0135.png;rmnew_clip0136.png;rmnew_clip0137.png;rmnew_clip0138.png;rmnew_clip0139.png;rmnew_clip0140.png;rmnew_clip0141.png;rmnew_clip0142_zoom62.png;rmnew_clip0143_zoom63.png;rmnew_clip0144_zoom62.png;rmnew_clip0145_zoom63.png;rmnew_clip0146_zoom64.png;rmnew_clip0147_zoom88.png;rmnew_clip0148_zoom72.png;rmnew_clip0149.png;rmnew_clip0150_zoom65.png;rmnew_clip0151_zoom53.png;rmnew_clip0157_zoom75.png;rmnew_clip0177_zoom80.png;rmnew_clip0180.png;rmnew_clip0181.png;rmnew_clip0182.png;rmnew_clip0156_zoom75.png;rmnew_clip0155_zoom75.png;rmnew_clip0154_zoom75.png;rmnew_clip0152_zoom75.png;rmnew_clip0153_zoom75.png;rmnew_clip0178_zoom75.png;rmnew_clip0179_zoom75.png;_mceaclip0081.png;rmnew_clip0158.png;rmnew_clip0159.png;rmnew_clip0160.png;rmnew_clip0161_zoom76.png
wellbore_stability2.htm,Wellbore Stability,7630,745,9,1,rmnew_clip0198.png
